"yearDraft","numberPickOverall","numberRound","numberRoundPick","namePlayer","nameOrganizationFrom","typeOrganizationFrom","idPlayer","idTeam","nameTeam","PLAYER_PROFILE_FLAG","slugOrganizationTypeFrom","locationOrganizationFrom","slugTeam","urlPlayerHeadshot"
2018,46,2,16,"De'Anthony Melton","Southern California","College/University",1629001,1610612745,"Houston Rockets",1,"COL",NA,"HOU","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1629001.png"
2018,47,2,17,"Svi Mykhailiuk","Kansas","College/University",1629004,1610612747,"Los Angeles Lakers",1,"COL",NA,"LAL","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1629004.png"
2018,48,2,18,"Keita Bates-Diop","Ohio State","College/University",1628966,1610612750,"Minnesota Timberwolves",1,"COL",NA,"MIN","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1628966.png"
2018,49,2,19,"Chimezie Metu","Southern California","College/University",1629002,1610612749,"Milwaukee Bucks",1,"COL",NA,"MIL","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1629002.png"
2018,50,2,20,"Alize Johnson","Missouri State","College/University",1628993,1610612754,"Indiana Pacers",1,"COL",NA,"IND","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1628993.png"
2018,51,2,21,"Tony Carr","Penn State","College/University",1628974,1610612740,"New Orleans Pelicans",0,"COL",NA,"NOP","RESOURCE/default_player.png"
2018,52,2,22,"Vincent Edwards","Purdue","College/University",1629053,1610612762,"Utah Jazz",1,"COL",NA,"UTA","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1629053.png"
2018,53,2,23,"Devon Hall","Virginia","College/University",1628985,1610612760,"Oklahoma City Thunder",1,"COL",NA,"OKC","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1628985.png"
2018,54,2,24,"Shake Milton","Southern Methodist","College/University",1629003,1610612742,"Dallas Mavericks",1,"COL",NA,"DAL","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1629003.png"
2018,55,2,25,"Arnoldas Kulboka","Brose Bamberg","Other Team/Club",1629083,1610612766,"Charlotte Hornets",1,"PRO","Germany","CHA","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1629083.png"
2018,56,2,26,"Ray Spalding","Louisville","College/University",1629034,1610612755,"Philadelphia 76ers",1,"COL",NA,"PHI","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1629034.png"
2018,57,2,27,"Kevin Hervey","Texas-Arlington","College/University",1628987,1610612760,"Oklahoma City Thunder",1,"COL",NA,"OKC","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1628987.png"
2018,58,2,28,"Thomas Welsh","California-Los Angeles","College/University",1629118,1610612743,"Denver Nuggets",1,"COL",NA,"DEN","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1629118.png"
2018,59,2,29,"George King","Colorado","College/University",1628994,1610612756,"Phoenix Suns",1,"COL",NA,"PHX","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1628994.png"
2018,60,2,30,"Kostas Antetokounmpo","Dayton","College/University",1628961,1610612755,"Philadelphia 76ers",1,"COL",NA,"PHI","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1628961.png"
2017,1,1,1,"Markelle Fultz","Washington","College/University",1628365,1610612755,"Philadelphia 76ers",1,"COL",NA,"PHI","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1628365.png"
2017,2,1,2,"Lonzo Ball","California-Los Angeles","College/University",1628366,1610612747,"Los Angeles Lakers",1,"COL",NA,"LAL","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1628366.png"
2017,3,1,3,"Jayson Tatum","Duke","College/University",1628369,1610612738,"Boston Celtics",1,"COL",NA,"BOS","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1628369.png"
2017,4,1,4,"Josh Jackson","Kansas","College/University",1628367,1610612756,"Phoenix Suns",1,"COL",NA,"PHX","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1628367.png"
2017,5,1,5,"De'Aaron Fox","Kentucky","College/University",1628368,1610612758,"Sacramento Kings",1,"COL",NA,"SAC","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1628368.png"
2017,6,1,6,"Jonathan Isaac","Florida State","College/University",1628371,1610612753,"Orlando Magic",1,"COL",NA,"ORL","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1628371.png"
2017,7,1,7,"Lauri Markkanen","Arizona","College/University",1628374,1610612750,"Minnesota Timberwolves",1,"COL",NA,"MIN","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1628374.png"
2017,8,1,8,"Frank Ntilikina","SIG Strasbourg","Other Team/Club",1628373,1610612752,"New York Knicks",1,"PRO","France","NYK","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1628373.png"
2017,9,1,9,"Dennis Smith Jr.","North Carolina State","College/University",1628372,1610612742,"Dallas Mavericks",1,"COL",NA,"DAL","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1628372.png"
2017,10,1,10,"Zach Collins","Gonzaga","College/University",1628380,1610612758,"Sacramento Kings",1,"COL",NA,"SAC","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1628380.png"
2017,11,1,11,"Malik Monk","Kentucky","College/University",1628370,1610612766,"Charlotte Hornets",1,"COL",NA,"CHA","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1628370.png"
2017,12,1,12,"Luke Kennard","Duke","College/University",1628379,1610612765,"Detroit Pistons",1,"COL",NA,"DET","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1628379.png"
2017,13,1,13,"Donovan Mitchell","Louisville","College/University",1628378,1610612743,"Denver Nuggets",1,"COL",NA,"DEN","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1628378.png"
2017,14,1,14,"Bam Adebayo","Kentucky","College/University",1628389,1610612748,"Miami Heat",1,"COL",NA,"MIA","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1628389.png"
2017,15,1,15,"Justin Jackson","North Carolina","College/University",1628382,1610612757,"Portland Trail Blazers",1,"COL",NA,"POR","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1628382.png"
2017,16,1,16,"Justin Patton","Creighton","College/University",1628383,1610612741,"Chicago Bulls",1,"COL",NA,"CHI","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1628383.png"
2017,17,1,17,"D.J. Wilson","Michigan","College/University",1628391,1610612749,"Milwaukee Bucks",1,"COL",NA,"MIL","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1628391.png"
2017,18,1,18,"T.J. Leaf","California-Los Angeles","College/University",1628388,1610612754,"Indiana Pacers",1,"COL",NA,"IND","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1628388.png"
2017,19,1,19,"John Collins","Wake Forest","College/University",1628381,1610612737,"Atlanta Hawks",1,"COL",NA,"ATL","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1628381.png"
2017,20,1,20,"Harry Giles III","Duke","College/University",1628385,1610612757,"Portland Trail Blazers",1,"COL",NA,"POR","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1628385.png"
2017,21,1,21,"Terrance Ferguson","Adelaide 36ers","Other Team/Club",1628390,1610612760,"Oklahoma City Thunder",1,"PRO","Australia","OKC","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1628390.png"
2017,22,1,22,"Jarrett Allen","Texas","College/University",1628386,1610612751,"Brooklyn Nets",1,"COL",NA,"BKN","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1628386.png"
2017,23,1,23,"O.G. Anunoby","Indiana","College/University",1628384,1610612761,"Toronto Raptors",1,"COL",NA,"TOR","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1628384.png"
2017,24,1,24,"Tyler Lydon","Syracuse","College/University",1628399,1610612762,"Utah Jazz",1,"COL",NA,"UTA","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1628399.png"
2017,25,1,25,"Anzejs Pasecniks","CB Gran Canaria","Other Team/Club",1628394,1610612753,"Orlando Magic",1,"PRO","Spain","ORL","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1628394.png"
2017,26,1,26,"Caleb Swanigan","Purdue","College/University",1628403,1610612757,"Portland Trail Blazers",1,"COL",NA,"POR","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1628403.png"
2017,27,1,27,"Kyle Kuzma","Utah","College/University",1628398,1610612751,"Brooklyn Nets",1,"COL",NA,"BKN","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1628398.png"
2017,28,1,28,"Tony Bradley","North Carolina","College/University",1628396,1610612747,"Los Angeles Lakers",1,"COL",NA,"LAL","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1628396.png"
2017,29,1,29,"Derrick White","Colorado","College/University",1628401,1610612759,"San Antonio Spurs",1,"COL",NA,"SAS","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1628401.png"
2017,30,1,30,"Josh Hart","Villanova","College/University",1628404,1610612762,"Utah Jazz",1,"COL",NA,"UTA","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1628404.png"
2017,31,2,1,"Frank Jackson","Duke","College/University",1628402,1610612766,"Charlotte Hornets",1,"COL",NA,"CHA","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1628402.png"
2017,32,2,2,"Davon Reed","Miami (FL)","College/University",1628432,1610612756,"Phoenix Suns",1,"COL",NA,"PHX","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1628432.png"
2017,33,2,3,"Wes Iwundu","Kansas State","College/University",1628411,1610612753,"Orlando Magic",1,"COL",NA,"ORL","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1628411.png"
2017,34,2,4,"Frank Mason III","Kansas","College/University",1628412,1610612758,"Sacramento Kings",1,"COL",NA,"SAC","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1628412.png"
2017,35,2,5,"Ivan Rabb","California","College/University",1628397,1610612753,"Orlando Magic",1,"COL",NA,"ORL","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1628397.png"
2017,36,2,6,"Jonah Bolden","Red Star Belgrade","Other Team/Club",1628413,1610612755,"Philadelphia 76ers",1,"PRO","Serbia","PHI","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1628413.png"
2017,37,2,7,"Semi Ojeleye","Southern Methodist","College/University",1628400,1610612738,"Boston Celtics",1,"COL",NA,"BOS","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1628400.png"
2017,38,2,8,"Jordan Bell","Oregon","College/University",1628395,1610612741,"Chicago Bulls",1,"COL",NA,"CHI","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1628395.png"
2017,39,2,9,"Jawun Evans","Oklahoma State","College/University",1628393,1610612755,"Philadelphia 76ers",1,"COL",NA,"PHI","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1628393.png"
2017,40,2,10,"Dwayne Bacon","Florida State","College/University",1628407,1610612740,"New Orleans Pelicans",1,"COL",NA,"NOP","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1628407.png"
2017,41,2,11,"Tyler Dorsey","Oregon","College/University",1628416,1610612737,"Atlanta Hawks",1,"COL",NA,"ATL","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1628416.png"
2017,42,2,12,"Thomas Bryant","Indiana","College/University",1628418,1610612762,"Utah Jazz",1,"COL",NA,"UTA","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1628418.png"
2017,43,2,13,"Isaiah Hartenstein","BC Zalgiris","Other Team/Club",1628392,1610612745,"Houston Rockets",1,"PRO","Lithuania","HOU","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1628392.png"
2017,44,2,14,"Damyean Dotson","Houston","College/University",1628422,1610612752,"New York Knicks",1,"COL",NA,"NYK","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1628422.png"
2017,45,2,15,"Dillon Brooks","Oregon","College/University",1628415,1610612745,"Houston Rockets",1,"COL",NA,"HOU","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1628415.png"
2017,46,2,16,"Sterling Brown","Southern Methodist","College/University",1628425,1610612755,"Philadelphia 76ers",1,"COL",NA,"PHI","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1628425.png"
2017,47,2,17,"Ike Anigbogu","California-Los Angeles","College/University",1628387,1610612754,"Indiana Pacers",1,"COL",NA,"IND","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1628387.png"
2017,48,2,18,"Sindarius Thornwell","South Carolina","College/University",1628414,1610612749,"Milwaukee Bucks",1,"COL",NA,"MIL","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1628414.png"
2017,49,2,19,"Vlatko Cancar","KK Mega Leks","Other Team/Club",1628427,1610612743,"Denver Nuggets",1,"PRO","Serbia","DEN","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1628427.png"
2017,50,2,20,"Mathias Lessort","Nanterre 92","Other Team/Club",1628406,1610612755,"Philadelphia 76ers",0,"PRO","France","PHI","RESOURCE/default_player.png"
2017,51,2,21,"Monte Morris","Iowa State","College/University",1628420,1610612743,"Denver Nuggets",1,"COL",NA,"DEN","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1628420.png"
2017,52,2,22,"Edmond Sumner","Xavier","College/University",1628410,1610612740,"New Orleans Pelicans",1,"COL",NA,"NOP","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1628410.png"
2017,53,2,23,"Kadeem Allen","Arizona","College/University",1628443,1610612738,"Boston Celtics",1,"COL",NA,"BOS","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1628443.png"
2017,54,2,24,"Alec Peters","Valparaiso","College/University",1628409,1610612756,"Phoenix Suns",1,"COL",NA,"PHX","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1628409.png"
2017,55,2,25,"Nigel Williams-Goss","Gonzaga","College/University",1628430,1610612762,"Utah Jazz",1,"COL",NA,"UTA","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1628430.png"
2017,56,2,26,"Jabari Bird","California","College/University",1628444,1610612738,"Boston Celtics",1,"COL",NA,"BOS","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1628444.png"
2017,57,2,27,"Aleksandar Vezenkov","FC Barcelona Basquet","Other Team/Club",1628426,1610612751,"Brooklyn Nets",0,"PRO","Spain","BKN","RESOURCE/default_player.png"
2017,58,2,28,"Ognjen Jaramaz","KK Mega Leks","Other Team/Club",1628445,1610612752,"New York Knicks",0,"PRO","Serbia","NYK","RESOURCE/default_player.png"
2017,59,2,29,"Jaron Blossomgame","Clemson","College/University",1628417,1610612759,"San Antonio Spurs",1,"COL",NA,"SAS","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1628417.png"
2017,60,2,30,"Alpha Kaba","KK Mega Leks","Other Team/Club",1628446,1610612737,"Atlanta Hawks",0,"PRO","Serbia","ATL","RESOURCE/default_player.png"
2016,1,1,1,"Ben Simmons","Louisiana State","College/University",1627732,1610612755,"Philadelphia 76ers",1,"COL",NA,"PHI","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1627732.png"
2016,2,1,2,"Brandon Ingram","Duke","College/University",1627742,1610612747,"Los Angeles Lakers",1,"COL",NA,"LAL","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1627742.png"
2016,3,1,3,"Jaylen Brown","California","College/University",1627759,1610612738,"Boston Celtics",1,"COL",NA,"BOS","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1627759.png"
2016,4,1,4,"Dragan Bender","Maccabi Tel Aviv B.C.","Other Team/Club",1627733,1610612756,"Phoenix Suns",1,"PRO","Israel","PHX","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1627733.png"
2016,5,1,5,"Kris Dunn","Providence","College/University",1627739,1610612750,"Minnesota Timberwolves",1,"COL",NA,"MIN","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1627739.png"
2016,6,1,6,"Buddy Hield","Oklahoma","College/University",1627741,1610612740,"New Orleans Pelicans",1,"COL",NA,"NOP","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1627741.png"
2016,7,1,7,"Jamal Murray","Kentucky","College/University",1627750,1610612743,"Denver Nuggets",1,"COL",NA,"DEN","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1627750.png"
2016,8,1,8,"Marquese Chriss","Washington","College/University",1627737,1610612756,"Phoenix Suns",1,"COL",NA,"PHX","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1627737.png"
2016,9,1,9,"Jakob Poeltl","Utah","College/University",1627751,1610612761,"Toronto Raptors",1,"COL",NA,"TOR","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1627751.png"
2016,10,1,10,"Thon Maker",NA,NA,1627748,1610612749,"Milwaukee Bucks",1,"UNK",NA,"MIL","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1627748.png"
2016,11,1,11,"Domantas Sabonis","Gonzaga","College/University",1627734,1610612760,"Oklahoma City Thunder",1,"COL",NA,"OKC","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1627734.png"
2016,12,1,12,"Taurean Prince","Baylor","College/University",1627752,1610612762,"Utah Jazz",1,"COL",NA,"UTA","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1627752.png"
2016,13,1,13,"Georgios Papagiannis","Panathinaikos B.C.","Other Team/Club",1627834,1610612758,"Sacramento Kings",1,"PRO","Greece","SAC","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1627834.png"
2016,14,1,14,"Denzel Valentine","Michigan State","College/University",1627756,1610612741,"Chicago Bulls",1,"COL",NA,"CHI","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1627756.png"
2016,15,1,15,"Juancho Hernangomez","Movistar Estudiantes","Other Team/Club",1627823,1610612743,"Denver Nuggets",1,"PRO",NA,"DEN","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1627823.png"
2016,16,1,16,"Guerschon Yabusele","SPO Rouen Basket","Other Team/Club",1627824,1610612738,"Boston Celtics",1,"PRO",NA,"BOS","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1627824.png"
2016,17,1,17,"Wade Baldwin IV","Vanderbilt","College/University",1627735,1610612763,"Memphis Grizzlies",1,"COL",NA,"MEM","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1627735.png"
2016,18,1,18,"Henry Ellenson","Marquette","College/University",1627740,1610612765,"Detroit Pistons",1,"COL",NA,"DET","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1627740.png"
2016,19,1,19,"Malik Beasley","Florida State","College/University",1627736,1610612743,"Denver Nuggets",1,"COL",NA,"DEN","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1627736.png"
