"yearDraft","numberPickOverall","numberRound","numberRoundPick","namePlayer","slugTeam","nameOrganizationFrom","typeOrganizationFrom","idPlayer","idTeam","nameTeam","cityTeam","teamName","PLAYER_PROFILE_FLAG","slugOrganizationTypeFrom","locationOrganizationFrom"
2008,35,2,5,"DeAndre Jordan","LAC","Texas A&M","College/University",201599,1610612746,"Los Angeles Clippers","Los Angeles","Clippers",1,"COL",NA
2008,36,2,6,"Omer Asik","POR","Fenerbahce S.K.","Other Team/Club",201600,1610612757,"Portland Trail Blazers","Portland","Trail Blazers",1,"PRO","Turkey"
2008,37,2,7,"Luc Mbah a Moute","MIL","California-Los Angeles","College/University",201601,1610612749,"Milwaukee Bucks","Milwaukee","Bucks",1,"COL",NA
2008,38,2,8,"Kyle Weaver","CHA","Washington State","College/University",201602,1610612766,"Charlotte Bobcats","Charlotte","Bobcats",1,"COL",NA
2008,39,2,9,"Sonny Weems","CHI","Arkansas","College/University",201603,1610612741,"Chicago Bulls","Chicago","Bulls",1,"COL",NA
2008,40,2,10,"Chris Douglas-Roberts","NJN","Memphis","College/University",201604,1610612751,"New Jersey Nets","New Jersey","Nets",1,"COL",NA
2008,41,2,11,"Nathan Jawai","IND","Cairns Taipans","Other Team/Club",201605,1610612754,"Indiana Pacers","Indiana","Pacers",1,"PRO","Australia"
2008,42,2,12,"Sean Singletary","SAC","Virginia","College/University",201606,1610612758,"Sacramento Kings","Sacramento","Kings",1,"COL",NA
2008,43,2,13,"Patrick Ewing","SAC","Georgetown","College/University",201607,1610612758,"Sacramento Kings","Sacramento","Kings",1,"COL",NA
2008,44,2,14,"Ante Tomic","UTA","KK Zagreb","Other Team/Club",201608,1610612762,"Utah Jazz","Utah","Jazz",0,"PRO","Croatia"
2008,45,2,15,"Goran Dragic","SAS","KK Olimpija","Other Team/Club",201609,1610612759,"San Antonio Spurs","San Antonio","Spurs",1,"PRO","Slovenia"
2008,46,2,16,"Trent Plaisted","OKC","Brigham Young","College/University",201610,1610612760,"Oklahoma City Thunder","Oklahoma City","Thunder",1,"COL",NA
2008,47,2,17,"Henry Walker","WAS","Kansas State","College/University",201611,1610612764,"Washington Wizards","Washington","Wizards",1,"COL",NA
2008,48,2,18,"Malik Hairston","PHX","Oregon","College/University",201612,1610612756,"Phoenix Suns","Phoenix","Suns",1,"COL",NA
2008,49,2,19,"Richard Hendrix","GSW","Alabama","College/University",201613,1610612744,"Golden State Warriors","Golden State","Warriors",1,"COL",NA
2008,50,2,20,"DeVon Hardin","OKC","California","College/University",201614,1610612760,"Oklahoma City Thunder","Oklahoma City","Thunder",0,"COL",NA
2008,51,2,21,"Shan Foster","DAL","Vanderbilt","College/University",201615,1610612742,"Dallas Mavericks","Dallas","Mavericks",0,"COL",NA
2008,52,2,22,"Darnell Jackson","MIA","Kansas","College/University",201616,1610612748,"Miami Heat","Miami","Heat",1,"COL",NA
2008,53,2,23,"Tadija Dragicevic","UTA","KK Crvena zvezda","Other Team/Club",201617,1610612762,"Utah Jazz","Utah","Jazz",0,"PRO","Serbia"
2008,54,2,24,"Maarty Leunen","HOU","Oregon","College/University",201618,1610612745,"Houston Rockets","Houston","Rockets",0,"COL",NA
2008,55,2,25,"Mike Taylor","POR","Idaho Stampede","Other Team/Club",201446,1610612757,"Portland Trail Blazers","Portland","Trail Blazers",1,"PRO","D-League"
2008,56,2,26,"Sasha Kaun","OKC","Kansas","College/University",201619,1610612760,"Oklahoma City Thunder","Oklahoma City","Thunder",1,"COL",NA
2008,57,2,27,"James Gist","SAS","Maryland","College/University",201620,1610612759,"San Antonio Spurs","San Antonio","Spurs",1,"COL",NA
2008,58,2,28,"Joe Crawford","LAL","Kentucky","College/University",201621,1610612747,"Los Angeles Lakers","Los Angeles","Lakers",1,"COL",NA
2008,59,2,29,"Deron Washington","DET","Virginia Tech","College/University",201622,1610612765,"Detroit Pistons","Detroit","Pistons",1,"COL",NA
2008,60,2,30,"Semih Erden","BOS","Fenerbahce S.K.","Other Team/Club",201623,1610612738,"Boston Celtics","Boston","Celtics",1,"PRO","Turkey"
2007,1,1,1,"Greg Oden","POR","Ohio State","College/University",201141,1610612757,"Portland Trail Blazers","Portland","Trail Blazers",1,"COL",NA
2007,2,1,2,"Kevin Durant","SEA","Texas","College/University",201142,1610612760,"Seattle SuperSonics","Seattle","SuperSonics",1,"COL",NA
2007,3,1,3,"Al Horford","ATL","Florida","College/University",201143,1610612737,"Atlanta Hawks","Atlanta","Hawks",1,"COL",NA
2007,4,1,4,"Mike Conley","MEM","Ohio State","College/University",201144,1610612763,"Memphis Grizzlies","Memphis","Grizzlies",1,"COL",NA
2007,5,1,5,"Jeff Green","BOS","Georgetown","College/University",201145,1610612738,"Boston Celtics","Boston","Celtics",1,"COL",NA
2007,6,1,6,"Yi Jianlian","MIL","Guangdong Southern Tigers","Other Team/Club",201146,1610612749,"Milwaukee Bucks","Milwaukee","Bucks",1,"PRO","China"
2007,7,1,7,"Corey Brewer","MIN","Florida","College/University",201147,1610612750,"Minnesota Timberwolves","Minnesota","Timberwolves",1,"COL",NA
2007,8,1,8,"Brandan Wright","CHA","North Carolina","College/University",201148,1610612766,"Charlotte Bobcats","Charlotte","Bobcats",1,"COL",NA
2007,9,1,9,"Joakim Noah","CHI","Florida","College/University",201149,1610612741,"Chicago Bulls","Chicago","Bulls",1,"COL",NA
2007,10,1,10,"Spencer Hawes","SAC","Washington","College/University",201150,1610612758,"Sacramento Kings","Sacramento","Kings",1,"COL",NA
2007,11,1,11,"Acie Law","ATL","Texas A&M","College/University",201151,1610612737,"Atlanta Hawks","Atlanta","Hawks",1,"COL",NA
2007,12,1,12,"Thaddeus Young","PHI","Georgia Tech","College/University",201152,1610612755,"Philadelphia 76ers","Philadelphia","76ers",1,"COL",NA
2007,13,1,13,"Julian Wright","NOH","Kansas","College/University",201153,1610612740,"New Orleans Hornets","New Orleans","Hornets",1,"COL",NA
2007,14,1,14,"Al Thornton","LAC","Florida State","College/University",201154,1610612746,"Los Angeles Clippers","Los Angeles","Clippers",1,"COL",NA
2007,15,1,15,"Rodney Stuckey","DET","Eastern Washington","College/University",201155,1610612765,"Detroit Pistons","Detroit","Pistons",1,"COL",NA
2007,16,1,16,"Nick Young","WAS","Southern California","College/University",201156,1610612764,"Washington Wizards","Washington","Wizards",1,"COL",NA
2007,17,1,17,"Sean Williams","NJN","Boston College","College/University",201157,1610612751,"New Jersey Nets","New Jersey","Nets",1,"COL",NA
2007,18,1,18,"Marco Belinelli","GSW","Fortitudo Pallacanestro Bologna","Other Team/Club",201158,1610612744,"Golden State Warriors","Golden State","Warriors",1,"PRO","Italy"
2007,19,1,19,"Javaris Crittenton","LAL","Georgia Tech","College/University",201159,1610612747,"Los Angeles Lakers","Los Angeles","Lakers",1,"COL",NA
2007,20,1,20,"Jason Smith","MIA","Colorado State","College/University",201160,1610612748,"Miami Heat","Miami","Heat",1,"COL",NA
2007,21,1,21,"Daequan Cook","PHI","Ohio State","College/University",201161,1610612755,"Philadelphia 76ers","Philadelphia","76ers",1,"COL",NA
2007,22,1,22,"Jared Dudley","CHA","Boston College","College/University",201162,1610612766,"Charlotte Bobcats","Charlotte","Bobcats",1,"COL",NA
2007,23,1,23,"Wilson Chandler","NYK","DePaul","College/University",201163,1610612752,"New York Knicks","New York","Knicks",1,"COL",NA
2007,24,1,24,"Rudy Fernandez","PHX","Joventut Badalona","Other Team/Club",201164,1610612756,"Phoenix Suns","Phoenix","Suns",1,"PRO","Spain"
2007,25,1,25,"Morris Almond","UTA","Rice","College/University",201165,1610612762,"Utah Jazz","Utah","Jazz",1,"COL",NA
2007,26,1,26,"Aaron Brooks","HOU","Oregon","College/University",201166,1610612745,"Houston Rockets","Houston","Rockets",1,"COL",NA
2007,27,1,27,"Arron Afflalo","DET","California-Los Angeles","College/University",201167,1610612765,"Detroit Pistons","Detroit","Pistons",1,"COL",NA
2007,28,1,28,"Tiago Splitter","SAS","Saski Baskonia","Other Team/Club",201168,1610612759,"San Antonio Spurs","San Antonio","Spurs",1,"PRO","Spain"
2007,29,1,29,"Alando Tucker","PHX","Wisconsin","College/University",201169,1610612756,"Phoenix Suns","Phoenix","Suns",1,"COL",NA
2007,30,1,30,"Petteri Koponen","PHI","Espoon Honka","Other Team/Club",201170,1610612755,"Philadelphia 76ers","Philadelphia","76ers",0,"PRO","Finland"
2007,31,2,1,"Carl Landry","SEA","Purdue","College/University",201171,1610612760,"Seattle SuperSonics","Seattle","SuperSonics",1,"COL",NA
2007,32,2,2,"Gabe Pruitt","BOS","Southern California","College/University",201172,1610612738,"Boston Celtics","Boston","Celtics",1,"COL",NA
2007,33,2,3,"Marcus Williams","SAS","Arizona","College/University",201173,1610612759,"San Antonio Spurs","San Antonio","Spurs",1,"COL",NA
2007,34,2,4,"Nick Fazekas","DAL","Nevada-Reno","College/University",201174,1610612742,"Dallas Mavericks","Dallas","Mavericks",1,"COL",NA
2007,35,2,5,"Glen Davis","SEA","Louisiana State","College/University",201175,1610612760,"Seattle SuperSonics","Seattle","SuperSonics",1,"COL",NA
2007,36,2,6,"Jermareo Davidson","GSW","Alabama","College/University",201176,1610612744,"Golden State Warriors","Golden State","Warriors",1,"COL",NA
2007,37,2,7,"Josh McRoberts","POR","Duke","College/University",201177,1610612757,"Portland Trail Blazers","Portland","Trail Blazers",1,"COL",NA
2007,38,2,8,"Kyrylo Fesenko","PHI","Cherkaski Mavpy","Other Team/Club",201178,1610612755,"Philadelphia 76ers","Philadelphia","76ers",1,"PRO","Ukraine"
2007,39,2,9,"Stanko Barac","MIA","HKK Siroki","Other Team/Club",201179,1610612748,"Miami Heat","Miami","Heat",0,"PRO","Bosnia and Herzegovina"
2007,40,2,10,"Sun Sun","LAL","Beijing Olympians","Other Team/Club",201180,1610612747,"Los Angeles Lakers","Los Angeles","Lakers",1,"PRO","China"
2007,41,2,11,"Chris Richard","MIN","Florida","College/University",201181,1610612750,"Minnesota Timberwolves","Minnesota","Timberwolves",1,"COL",NA
2007,42,2,12,"Derrick Byars","POR","Vanderbilt","College/University",201182,1610612757,"Portland Trail Blazers","Portland","Trail Blazers",1,"COL",NA
2007,43,2,13,"Adam Haluska","NOH","Iowa","College/University",201183,1610612740,"New Orleans Hornets","New Orleans","Hornets",1,"COL",NA
2007,44,2,14,"Reyshawn Terry","ORL","North Carolina","College/University",201184,1610612753,"Orlando Magic","Orlando","Magic",1,"COL",NA
2007,45,2,15,"Jared Jordan","LAC","Marist","College/University",201185,1610612746,"Los Angeles Clippers","Los Angeles","Clippers",1,"COL",NA
2007,46,2,16,"Stephane Lasme","GSW","Massachusetts","College/University",201186,1610612744,"Golden State Warriors","Golden State","Warriors",1,"COL",NA
2007,47,2,17,"Dominic McGuire","WAS","Fresno State","College/University",201187,1610612764,"Washington Wizards","Washington","Wizards",1,"COL",NA
2007,48,2,18,"Marc Gasol","LAL","CB Sant Josep","Other Team/Club",201188,1610612747,"Los Angeles Lakers","Los Angeles","Lakers",1,"PRO","Spain"
2007,49,2,19,"Aaron Gray","CHI","Pittsburgh","College/University",201189,1610612741,"Chicago Bulls","Chicago","Bulls",1,"COL",NA
2007,50,2,20,"Renaldas Seibutis","DAL","Maroussi B.C.","Other Team/Club",201190,1610612742,"Dallas Mavericks","Dallas","Mavericks",0,"PRO","Greece"
2007,51,2,21,"JamesOn Curry","CHI","Oklahoma State","College/University",201191,1610612741,"Chicago Bulls","Chicago","Bulls",1,"COL",NA
2007,52,2,22,"Taurean Green","POR","Florida","College/University",201192,1610612757,"Portland Trail Blazers","Portland","Trail Blazers",1,"COL",NA
2007,53,2,23,"Demetris Nichols","POR","Syracuse","College/University",201193,1610612757,"Portland Trail Blazers","Portland","Trail Blazers",1,"COL",NA
2007,54,2,24,"Brad Newley","HOU","Townsville Crocodiles","Other Team/Club",201194,1610612745,"Houston Rockets","Houston","Rockets",0,"PRO","Australia"
2007,55,2,25,"Herbert Hill","UTA","Providence","College/University",201195,1610612762,"Utah Jazz","Utah","Jazz",1,"COL",NA
2007,56,2,26,"Ramon Sessions","MIL","Nevada-Reno","College/University",201196,1610612749,"Milwaukee Bucks","Milwaukee","Bucks",1,"COL",NA
2007,57,2,27,"Sammy Mejia","DET","DePaul","College/University",201197,1610612765,"Detroit Pistons","Detroit","Pistons",1,"COL",NA
2007,58,2,28,"Giorgos Printezis","SAS","Olympiacos B.C.","Other Team/Club",201198,1610612759,"San Antonio Spurs","San Antonio","Spurs",0,"PRO","Greece"
2007,59,2,29,"DJ Strawberry","PHX","Maryland","College/University",201199,1610612756,"Phoenix Suns","Phoenix","Suns",1,"COL",NA
2007,60,2,30,"Milovan Rakovic","DAL","KK Mega Leks","Other Team/Club",201200,1610612742,"Dallas Mavericks","Dallas","Mavericks",0,"PRO","Serbia"
2006,1,1,1,"Andrea Bargnani","TOR","Universo Treviso Basket","Other Team/Club",200745,1610612761,"Toronto Raptors","Toronto","Raptors",1,"PRO","Italy"
2006,2,1,2,"LaMarcus Aldridge","CHI","Texas","College/University",200746,1610612741,"Chicago Bulls","Chicago","Bulls",1,"COL",NA
2006,3,1,3,"Adam Morrison","CHA","Gonzaga","College/University",200747,1610612766,"Charlotte Bobcats","Charlotte","Bobcats",1,"COL",NA
2006,4,1,4,"Tyrus Thomas","POR","Louisiana State","College/University",200748,1610612757,"Portland Trail Blazers","Portland","Trail Blazers",1,"COL",NA
2006,5,1,5,"Shelden Williams","ATL","Duke","College/University",200749,1610612737,"Atlanta Hawks","Atlanta","Hawks",1,"COL",NA
2006,6,1,6,"Brandon Roy","MIN","Washington","College/University",200750,1610612750,"Minnesota Timberwolves","Minnesota","Timberwolves",1,"COL",NA
2006,7,1,7,"Randy Foye","BOS","Villanova","College/University",200751,1610612738,"Boston Celtics","Boston","Celtics",1,"COL",NA
2006,8,1,8,"Rudy Gay","HOU","Connecticut","College/University",200752,1610612745,"Houston Rockets","Houston","Rockets",1,"COL",NA
2006,9,1,9,"Patrick O'Bryant","GSW","Bradley","College/University",200753,1610612744,"Golden State Warriors","Golden State","Warriors",1,"COL",NA
2006,10,1,10,"Mouhamed Sene","SEA","VOO Wolves Verviers-Pepinster","Other Team/Club",200754,1610612760,"Seattle SuperSonics","Seattle","SuperSonics",1,"PRO","Belgium"
2006,11,1,11,"JJ Redick","ORL","Duke","College/University",200755,1610612753,"Orlando Magic","Orlando","Magic",1,"COL",NA
2006,12,1,12,"Hilton Armstrong","NOK","Connecticut","College/University",200756,1610612740,"New Orleans/Oklahoma City Hornets","New Orleans/Oklahoma City","Hornets",1,"COL",NA
2006,13,1,13,"Thabo Sefolosha","PHI","Pallacanestro Biella","Other Team/Club",200757,1610612755,"Philadelphia 76ers","Philadelphia","76ers",1,"PRO","Italy"
2006,14,1,14,"Ronnie Brewer","UTA","Arkansas","College/University",200758,1610612762,"Utah Jazz","Utah","Jazz",1,"COL",NA
2006,15,1,15,"Cedric Simmons","NOK","North Carolina State","College/University",200759,1610612740,"New Orleans/Oklahoma City Hornets","New Orleans/Oklahoma City","Hornets",1,"COL",NA
2006,16,1,16,"Rodney Carney","CHI","Memphis","College/University",200760,1610612741,"Chicago Bulls","Chicago","Bulls",1,"COL",NA
2006,17,1,17,"Shawne Williams","IND","Memphis","College/University",200761,1610612754,"Indiana Pacers","Indiana","Pacers",1,"COL",NA
2006,18,1,18,"Oleksiy Pecherov","WAS","Paris Basket Racing","Other Team/Club",200762,1610612764,"Washington Wizards","Washington","Wizards",1,"PRO","France"
2006,19,1,19,"Quincy Douby","SAC","Rutgers","College/University",200763,1610612758,"Sacramento Kings","Sacramento","Kings",1,"COL",NA
2006,20,1,20,"Renaldo Balkman","NYK","South Carolina","College/University",200764,1610612752,"New York Knicks","New York","Knicks",1,"COL",NA
2006,21,1,21,"Rajon Rondo","PHX","Kentucky","College/University",200765,1610612756,"Phoenix Suns","Phoenix","Suns",1,"COL",NA
2006,22,1,22,"Marcus Williams","NJN","Connecticut","College/University",200766,1610612751,"New Jersey Nets","New Jersey","Nets",1,"COL",NA
2006,23,1,23,"Josh Boone","NJN","Connecticut","College/University",200767,1610612751,"New Jersey Nets","New Jersey","Nets",1,"COL",NA
2006,24,1,24,"Kyle Lowry","MEM","Villanova","College/University",200768,1610612763,"Memphis Grizzlies","Memphis","Grizzlies",1,"COL",NA
2006,25,1,25,"Shannon Brown","CLE","Michigan State","College/University",200769,1610612739,"Cleveland Cavaliers","Cleveland","Cavaliers",1,"COL",NA
2006,26,1,26,"Jordan Farmar","LAL","California-Los Angeles","College/University",200770,1610612747,"Los Angeles Lakers","Los Angeles","Lakers",1,"COL",NA
2006,27,1,27,"Sergio Rodriguez","PHX","CB Estudiantes","Other Team/Club",200771,1610612756,"Phoenix Suns","Phoenix","Suns",1,"PRO","Spain"
2006,28,1,28,"Maurice Ager","DAL","Michigan State","College/University",200772,1610612742,"Dallas Mavericks","Dallas","Mavericks",1,"COL",NA
2006,29,1,29,"Mardy Collins","NYK","Temple","College/University",200776,1610612752,"New York Knicks","New York","Knicks",1,"COL",NA
2006,30,1,30,"Joel Freeland","POR","CB Gran Canaria","Other Team/Club",200777,1610612757,"Portland Trail Blazers","Portland","Trail Blazers",1,"PRO","Spain"
2006,31,2,1,"James White","POR","Cincinnati","College/University",200778,1610612757,"Portland Trail Blazers","Portland","Trail Blazers",1,"COL",NA
2006,32,2,2,"Steve Novak","HOU","Marquette","College/University",200779,1610612745,"Houston Rockets","Houston","Rockets",1,"COL",NA
2006,33,2,3,"Solomon Jones","ATL","South Florida","College/University",200780,1610612737,"Atlanta Hawks","Atlanta","Hawks",1,"COL",NA
2006,34,2,4,"Paul Davis","LAC","Michigan State","College/University",200781,1610612746,"Los Angeles Clippers","Los Angeles","Clippers",1,"COL",NA
2006,35,2,5,"P.J. Tucker","TOR","Texas","College/University",200782,1610612761,"Toronto Raptors","Toronto","Raptors",1,"COL",NA
2006,36,2,6,"Craig Smith","MIN","Boston College","College/University",200783,1610612750,"Minnesota Timberwolves","Minnesota","Timberwolves",1,"COL",NA
2006,37,2,7,"Bobby Jones","MIN","Washington","College/University",200784,1610612750,"Minnesota Timberwolves","Minnesota","Timberwolves",1,"COL",NA
2006,38,2,8,"Kosta Perovic","GSW","KK Partizan","Other Team/Club",200785,1610612744,"Golden State Warriors","Golden State","Warriors",1,"PRO","Serbia"
2006,39,2,9,"David Noel","MIL","North Carolina","College/University",200786,1610612749,"Milwaukee Bucks","Milwaukee","Bucks",1,"COL",NA
2006,40,2,10,"Denham Brown","SEA","Connecticut","College/University",200787,1610612760,"Seattle SuperSonics","Seattle","SuperSonics",1,"COL",NA
2006,41,2,11,"James Augustine","ORL","Illinois","College/University",200788,1610612753,"Orlando Magic","Orlando","Magic",1,"COL",NA
2006,42,2,12,"Daniel Gibson","CLE","Texas","College/University",200789,1610612739,"Cleveland Cavaliers","Cleveland","Cavaliers",1,"COL",NA
2006,43,2,13,"Marcus Vinicius","NOK","Objetivo Sao Carlos","Other Team/Club",200790,1610612740,"New Orleans/Oklahoma City Hornets","New Orleans/Oklahoma City","Hornets",1,"PRO","Brazil"
